searchSteps,timeToFinishWeight,levelPack,levelIndex,win,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
10,0.8,patternCount,13,true,1.00,23,423,20,4,297,197
10,0.8,patternCount,14,true,1.00,565,655,560,64,8576,47
10,0.8,patternCount,15,true,1.00,3140,583,3134,169,45597,75
10,1.0,original,1,true,1.00,13,555,8,1,94,12
10,1.0,original,2,true,1.00,16,534,11,1,116,48
10,1.0,original,3,true,1.00,102,697,97,3,1422,155
10,1.0,original,4,false,0.95,216183,6666,216182,6666,2338340,316
10,1.0,original,5,true,1.00,21,815,14,1,154,48
10,1.0,original,6,true,1.00,71,585,65,2,935,215
10,1.0,original,7,true,1.00,21,695,15,1,157,45
10,1.0,original,8,true,1.00,5912,740,5906,184,66994,333
10,1.0,original,9,true,1.00,14,535,9,1,95,35
10,1.0,original,10,true,1.00,55,686,49,2,677,87
10,1.0,original,11,false,0.94,20593,657,20593,657,258454,329
10,1.0,original,12,true,1.00,15281,1061,15276,467,186666,295
10,1.0,original,13,true,1.00,3816,664,3812,130,54148,248
10,1.0,original,14,true,1.00,13,575,8,1,83,13
10,1.0,original,15,true,1.00,44616,1404,44616,1370,537226,417
10,1.0,krys,1,false,0.75,9660,488,9656,488,98143,239
10,1.0,krys,2,true,1.00,9942,782,9938,323,122629,388
10,1.0,krys,3,false,0.70,13364,999,13360,999,136358,179
10,1.0,krys,4,true,1.00,17310,983,17306,649,201292,358
10,1.0,krys,5,true,1.00,15884,636,15883,510,206780,432
10,1.0,krys,6,false,0.59,29676,999,29675,999,307723,369
10,1.0,krys,7,true,1.00,11407,720,11404,349,131963,340
10,1.0,krys,8,false,0.96,23002,888,22999,888,257365,326
10,1.0,krys,9,true,1.00,11231,747,11227,349,129156,346
10,1.0,krys,10,true,1.00,23307,833,23305,731,270602,357
10,1.0,krys,11,true,1.00,325,709,319,10,3307,191
10,1.0,krys,12,false,0.61,12321,999,12314,999,115747,95
10,1.0,krys,13,false,0.77,15113,591,15113,591,176274,391
10,1.0,krys,14,true,1.00,4032,821,4026,125,44877,247
10,1.0,krys,15,false,0.80,11413,516,11407,516,151634,34
10,1.0,patternCount,1,false,0.77,14695,577,14689,577,208578,416
10,1.0,patternCount,2,true,1.00,458,596,454,193,8054,45
10,1.0,patternCount,3,true,1.00,12089,755,12080,731,180109,279
10,1.0,patternCount,4,true,1.00,3570,805,3563,277,51526,178
10,1.0,patternCount,5,true,1.00,52,785,45,19,641,200
10,1.0,patternCount,6,true,1.00,25,833,18,1,232,41
10,1.0,patternCount,7,true,1.00,8845,640,8842,395,123068,197
10,1.0,patternCount,8,true,1.00,12870,596,12869,567,182354,296
10,1.0,patternCount,9,true,1.00,1844,544,1836,167,29479,197
10,1.0,patternCount,10,true,1.00,6957,529,6954,253,106594,110
10,1.0,patternCount,11,false,0.84,16158,652,16154,652,221206,251
10,1.0,patternCount,12,true,1.00,185,667,179,25,2683,161
10,1.0,patternCount,13,true,1.00,24,423,20,4,299,196
10,1.0,patternCount,14,true,1.00,563,655,558,64,8546,46
10,1.0,patternCount,15,true,1.00,3179,583,3174,169,46309,74
10,1.2,original,1,true,1.00,13,555,8,1,94,12
10,1.2,original,2,true,1.00,16,534,11,1,116,48
10,1.2,original,3,true,1.00,101,667,96,3,1436,164
10,1.2,original,4,false,0.95,41646,1278,41646,1278,440748,306
10,1.2,original,5,true,1.00,217,810,197,6,885,48
10,1.2,original,6,true,1.00,506,609,494,15,2913,85
10,1.2,original,7,true,1.00,692,695,685,21,3008,45
10,1.2,original,8,true,1.00,4855,758,4850,152,52933,146
10,1.2,original,9,true,1.00,13,535,9,1,95,35
10,1.2,original,10,true,1.00,55,686,49,2,658,80
10,1.2,original,11,false,0.94,20594,657,20594,657,258126,333
10,1.2,original,12,true,1.00,17592,1070,17587,536,221305,337
10,1.2,original,13,true,1.00,3816,664,3812,130,53772,340
10,1.2,original,14,true,1.00,13,575,8,1,83,13
10,1.2,original,15,true,1.00,46035,1447,46035,1413,557134,408
10,1.2,krys,1,false,0.75,9622,488,9621,488,97365,210
10,1.2,krys,2,true,1.00,11398,817,11394,348,136621,367
10,1.2,krys,3,false,0.70,13096,999,13086,999,174919,353
10,1.2,krys,4,true,1.00,17333,983,17329,649,202569,330
10,1.2,krys,5,true,1.00,18810,886,18808,590,241670,345
10,1.2,krys,6,false,0.59,29638,999,29638,999,308112,398
10,1.2,krys,7,true,1.00,11407,720,11404,349,131537,345
10,1.2,krys,8,false,0.96,20645,784,20643,784,234396,326
10,1.2,krys,9,true,1.00,11243,747,11240,349,128502,336
10,1.2,krys,10,false,0.91,27033,894,27031,894,315271,365
10,1.2,krys,11,true,1.00,326,709,320,10,3432,168
10,1.2,krys,12,false,0.61,12356,999,12349,999,117287,101
10,1.2,krys,13,false,0.68,16506,565,16506,565,193060,368
10,1.2,krys,14,true,1.00,3820,672,3815,126,43833,277
10,1.2,krys,15,false,0.80,11768,516,11767,516,118760,34
10,1.2,patternCount,1,false,0.77,9272,419,9272,419,106835,342
10,1.2,patternCount,2,true,1.00,460,596,456,193,8063,45
10,1.2,patternCount,3,true,1.00,12406,720,12403,696,180921,397
10,1.2,patternCount,4,true,1.00,3662,805,3656,277,52307,156
10,1.2,patternCount,5,true,1.00,52,785,45,19,632,181
10,1.2,patternCount,6,true,1.00,30,734,24,1,285,68
10,1.2,patternCount,7,true,1.00,8894,640,8892,395,123364,172
10,1.2,patternCount,8,true,1.00,13090,596,13090,567,187833,340
10,1.2,patternCount,9,true,1.00,1879,544,1873,167,29897,196
10,1.2,patternCount,10,true,1.00,6956,529,6953,253,107274,113
10,1.2,patternCount,11,false,0.84,16145,652,16145,652,218913,235
10,1.2,patternCount,12,true,1.00,186,687,180,25,2675,172
10,1.2,patternCount,13,true,1.00,24,423,21,4,307,203
10,1.2,patternCount,14,true,1.00,563,655,556,64,8549,57
10,1.2,patternCount,15,true,1.00,3215,583,3209,169,46848,73
10,1.4,original,1,true,1.00,14,615,8,1,94,12
10,1.4,original,2,true,1.00,16,534,12,1,118,50
10,1.4,original,3,true,1.00,114,667,110,3,1096,155
10,1.4,original,4,false,0.95,217414,6666,217412,6666,2358653,284
10,1.4,original,5,true,1.00,20,815,13,1,151,47
10,1.4,original,6,true,1.00,136,637,131,4,1888,269
10,1.4,original,7,true,1.00,21,695,15,1,161,46
10,1.4,original,8,true,1.00,4856,798,4850,152,56101,148
10,1.4,original,9,true,1.00,14,535,9,1,95,35
10,1.4,original,10,true,1.00,55,686,49,2,670,158
10,1.4,original,11,false,0.94,20594,657,20594,657,219594,345
10,1.4,original,12,true,1.00,18088,1052,18084,548,228337,359
10,1.4,original,13,true,1.00,3816,664,3812,130,53592,347
10,1.4,original,14,true,1.00,15,655,10,1,100,20
10,1.4,original,15,true,1.00,46035,1447,46035,1413,552854,411
10,1.4,krys,1,false,0.75,9589,488,9586,488,98440,148
10,1.4,krys,2,true,1.00,14527,893,14523,444,176356,358
10,1.4,krys,3,false,0.70,13173,999,13165,999,172280,244
10,1.4,krys,4,true,1.00,16836,861,16833,627,195736,363
10,1.4,krys,5,true,1.00,15540,638,15539,512,199170,327
10,1.4,krys,6,false,0.59,29634,999,29633,999,303476,420
10,1.4,krys,7,true,1.00,11407,720,11403,349,132553,351
10,1.4,krys,8,false,0.96,20700,785,20699,785,234589,307
10,1.4,krys,9,true,1.00,11253,747,11249,349,126793,345
10,1.4,krys,10,true,1.00,28362,987,28362,956,333832,350
10,1.4,krys,11,true,1.00,255,707,249,8,2628,157
10,1.4,krys,12,false,0.61,12461,999,12453,999,117312,128
10,1.4,krys,13,false,0.68,16507,565,16507,565,193371,381
10,1.4,krys,14,true,1.00,5944,681,5939,185,64918,293
10,1.4,krys,15,false,0.80,11413,516,11413,516,152732,34
10,1.4,patternCount,1,false,0.77,9953,431,9951,431,103361,344
10,1.4,patternCount,2,true,1.00,507,596,503,193,8165,45
10,1.4,patternCount,3,true,1.00,12476,720,12463,696,180389,416
10,1.4,patternCount,4,true,1.00,3683,805,3678,277,53007,142
10,1.4,patternCount,5,true,1.00,52,785,44,19,628,179
10,1.4,patternCount,6,true,1.00,31,734,25,1,301,69
10,1.4,patternCount,7,true,1.00,8896,640,8890,395,124645,188
10,1.4,patternCount,8,true,1.00,16174,716,16173,687,232983,399
10,1.4,patternCount,9,true,1.00,1856,544,1850,167,29558,189
10,1.4,patternCount,10,true,1.00,6955,529,6953,253,107183,119
10,1.4,patternCount,11,false,0.84,16146,652,16142,652,219166,230
10,1.4,patternCount,12,true,1.00,187,687,182,25,2720,171
10,1.4,patternCount,13,true,1.00,24,423,20,4,309,204
10,1.4,patternCount,14,true,1.00,568,655,561,64,8554,59
10,1.4,patternCount,15,true,1.00,3246,583,3242,169,47318,74
10,1.6,original,1,true,1.00,13,615,8,1,94,12
10,1.6,original,2,true,1.00,16,534,11,1,118,50
10,1.6,original,3,true,1.00,37,955,29,1,466,155
10,1.6,original,4,false,0.95,216648,6658,216648,6658,2373390,263
10,1.6,original,5,true,1.00,21,815,15,1,151,47
10,1.6,original,6,true,1.00,267,631,262,8,3742,384
10,1.6,original,7,true,1.00,21,695,16,1,164,46
10,1.6,original,8,true,1.00,3898,764,3892,118,45241,334
10,1.6,original,9,true,1.00,13,535,8,1,95,35
10,1.6,original,10,true,1.00,55,686,49,2,711,267
10,1.6,original,11,false,0.94,20594,657,20593,657,226907,363
10,1.6,original,12,true,1.00,17989,1049,17985,545,227858,376
10,1.6,original,13,true,1.00,135,768,128,4,1779,144
10,1.6,original,14,true,1.00,16,655,11,1,101,21
10,1.6,original,15,true,1.00,50260,1582,50260,1548,610333,415
10,1.6,krys,1,false,0.75,11275,530,11267,530,115858,144
10,1.6,krys,2,true,1.00,14978,860,14975,471,185531,348
10,1.6,krys,3,false,0.70,13014,999,13006,999,173741,299
10,1.6,krys,4,true,1.00,16877,861,16873,627,198081,353
10,1.6,krys,5,true,1.00,22235,987,22232,701,290562,376
10,1.6,krys,6,false,0.77,17774,738,17769,738,199126,444
10,1.6,krys,7,true,1.00,11407,720,11404,349,131237,314
10,1.6,krys,8,false,0.96,20681,785,20678,785,233091,315
10,1.6,krys,9,true,1.00,11251,747,11246,349,129921,369
10,1.6,krys,10,false,0.91,29297,997,29295,997,345814,361
10,1.6,krys,11,true,1.00,52,611,46,2,502,77
10,1.6,krys,12,false,0.61,12507,999,12502,999,118410,139
10,1.6,krys,13,false,0.68,16506,565,16506,565,195085,403
10,1.6,krys,14,true,1.00,5977,722,5972,186,63979,272
10,1.6,krys,15,false,0.80,11425,516,11424,516,152676,34
10,1.6,patternCount,1,false,0.77,12057,485,12057,485,136663,393
10,1.6,patternCount,2,true,1.00,514,596,510,193,8185,45
10,1.6,patternCount,3,true,1.00,12562,720,12551,696,180080,447
10,1.6,patternCount,4,true,1.00,3772,805,3764,277,53172,141
10,1.6,patternCount,5,true,1.00,51,785,44,19,610,163
10,1.6,patternCount,6,true,1.00,30,903,22,1,265,57
10,1.6,patternCount,7,true,1.00,8899,640,8895,395,123952,212
10,1.6,patternCount,8,true,1.00,16180,716,16177,687,235102,335
10,1.6,patternCount,9,true,1.00,1831,544,1827,167,29404,195
10,1.6,patternCount,10,true,1.00,6955,529,6953,253,105697,110
10,1.6,patternCount,11,false,0.84,17796,702,17796,702,246722,231
10,1.6,patternCount,12,true,1.00,189,687,183,25,2748,183
10,1.6,patternCount,13,true,1.00,24,423,21,4,311,206
10,1.6,patternCount,14,true,1.00,566,655,560,64,8605,59
10,1.6,patternCount,15,true,1.00,3315,583,3307,169,48100,74
10,1.8,original,1,true,1.00,13,615,8,1,90,12
10,1.8,original,2,true,1.00,13,469,9,1,88,33
10,1.8,original,3,true,1.00,38,975,30,1,457,155
10,1.8,original,4,false,0.95,216898,6666,216898,6666,2374549,253
10,1.8,original,5,true,1.00,21,815,14,1,151,47
10,1.8,original,6,true,1.00,35,623,29,1,430,277
10,1.8,original,7,true,1.00,20,695,14,1,154,32
10,1.8,original,8,true,1.00,4856,798,4850,152,56251,158
10,1.8,original,9,true,1.00,13,535,8,1,92,35
10,1.8,original,10,true,1.00,55,686,49,2,714,294
10,1.8,original,11,false,0.94,20594,657,20594,657,223963,376
10,1.8,original,12,true,1.00,17113,1036,17109,532,216830,384
10,1.8,original,13,true,1.00,135,768,128,4,1784,143
10,1.8,original,14,true,1.00,13,615,7,1,78,9
10,1.8,original,15,true,1.00,50062,1576,50062,1542,608413,409
10,1.8,krys,1,false,0.75,11212,530,11209,530,115886,151
10,1.8,krys,2,true,1.00,15109,893,15105,464,186705,360
10,1.8,krys,3,false,0.70,16965,999,16961,999,223086,312
10,1.8,krys,4,true,1.00,17554,847,17551,613,207627,358
10,1.8,krys,5,true,1.00,22823,990,22820,724,296267,356
10,1.8,krys,6,false,0.77,17818,738,17817,738,199968,423
10,1.8,krys,7,true,1.00,13053,720,13050,399,149825,323
10,1.8,krys,8,false,0.96,20672,785,20671,785,233222,298
10,1.8,krys,9,true,1.00,11251,747,11248,349,129829,356
10,1.8,krys,10,true,1.00,26415,933,26414,831,307673,363
10,1.8,krys,11,true,1.00,52,611,47,2,516,79
10,1.8,krys,12,false,0.61,12536,999,12528,999,118179,147
10,1.8,krys,13,false,0.68,16543,565,16543,565,195247,401
10,1.8,krys,14,true,1.00,6109,716,6104,190,66497,292
10,1.8,krys,15,false,0.80,11425,516,11425,516,152934,34
10,1.8,patternCount,1,false,0.77,9216,399,9215,399,112012,407
10,1.8,patternCount,2,true,1.00,1083,596,1066,193,8195,49
10,1.8,patternCount,3,true,1.00,13004,720,13000,696,175500,445
10,1.8,patternCount,4,true,1.00,3841,805,3835,277,54126,105
10,1.8,patternCount,5,true,1.00,43,785,36,19,503,93
10,1.8,patternCount,6,true,1.00,24,833,17,1,203,40
10,1.8,patternCount,7,true,1.00,8898,640,8894,395,124193,226
10,1.8,patternCount,8,true,1.00,13964,627,13961,598,201111,368
10,1.8,patternCount,9,true,1.00,1827,544,1824,167,29307,195
10,1.8,patternCount,10,true,1.00,7222,549,7218,273,110478,110
10,1.8,patternCount,11,false,0.84,17797,702,17793,702,245594,231
10,1.8,patternCount,12,true,1.00,188,687,183,25,2744,183
10,1.8,patternCount,13,true,1.00,24,423,21,4,312,207
10,1.8,patternCount,14,true,1.00,571,655,566,64,8622,59
10,1.8,patternCount,15,true,1.00,3328,583,3322,169,48222,74
10,2.0,original,1,true,1.00,14,615,8,1,90,12
10,2.0,original,2,true,1.00,13,469,8,1,88,33
10,2.0,original,3,true,1.00,37,975,30,1,461,156
10,2.0,original,4,false,0.95,217333,6666,217333,6666,2360859,241
10,2.0,original,5,true,1.00,20,815,12,1,140,36
10,2.0,original,6,true,1.00,28,623,22,1,320,167
10,2.0,original,7,true,1.00,21,695,15,1,161,35
10,2.0,original,8,true,1.00,4856,798,4850,152,56261,159
10,2.0,original,9,true,1.00,14,535,9,1,92,35
10,2.0,original,10,true,1.00,56,686,50,2,725,336
10,2.0,original,11,false,0.94,20598,657,20598,657,197496,374
10,2.0,original,12,true,1.00,18086,1065,18082,561,227996,390
10,2.0,original,13,true,1.00,303,743,296,9,4130,121
10,2.0,original,14,true,1.00,13,615,8,1,78,9
10,2.0,original,15,true,1.00,49831,1569,49831,1535,606838,405
10,2.0,krys,1,false,0.75,11230,530,11229,530,115993,181
10,2.0,krys,2,true,1.00,15050,909,15045,470,188791,392
10,2.0,krys,3,false,0.70,16959,999,16953,999,222037,310
10,2.0,krys,4,true,1.00,17554,847,17552,613,208248,342
10,2.0,krys,5,true,1.00,22823,990,22820,724,296302,359
10,2.0,krys,6,false,0.77,17245,720,17241,720,194327,428
10,2.0,krys,7,true,1.00,13053,720,13050,399,151537,348
10,2.0,krys,8,false,0.96,20662,785,20662,785,231786,308
10,2.0,krys,9,true,1.00,15488,833,15485,494,179913,350
10,2.0,krys,10,true,1.00,28412,987,28408,956,334855,369
10,2.0,krys,11,true,1.00,52,611,47,2,504,84
10,2.0,krys,12,false,0.61,11611,999,11604,999,109400,158
10,2.0,krys,13,false,0.68,16541,565,16541,565,196274,413
10,2.0,krys,14,true,1.00,6996,649,6992,221,74460,332
10,2.0,krys,15,false,0.80,11422,516,11421,516,152517,34
10,2.0,patternCount,1,false,0.76,10396,426,10395,426,109307,368
10,2.0,patternCount,2,true,1.00,493,596,487,193,8196,49
10,2.0,patternCount,3,true,1.00,12504,720,12499,696,182518,448
10,2.0,patternCount,4,true,1.00,3804,805,3796,277,54526,105
10,2.0,patternCount,5,true,1.00,43,785,34,19,503,92
10,2.0,patternCount,6,true,1.00,21,763,15,1,174,40
10,2.0,patternCount,7,true,1.00,8905,640,8903,395,123499,232
10,2.0,patternCount,8,true,1.00,13976,627,13971,598,201403,378
10,2.0,patternCount,9,true,1.00,1857,544,1853,167,29685,195
10,2.0,patternCount,10,true,1.00,7157,549,7155,273,109851,111
10,2.0,patternCount,11,false,0.84,17732,702,17729,702,245984,216
10,2.0,patternCount,12,true,1.00,190,687,184,25,2773,188
10,2.0,patternCount,13,true,1.00,24,423,20,4,313,208
10,2.0,patternCount,14,true,1.00,583,655,577,64,8777,59
10,2.0,patternCount,15,true,1.00,3416,583,3410,169,48794,74
20,0.2,original,1,true,1.00,21233,880,21231,816,102822,41
20,0.2,original,2,true,1.00,20585,899,20582,715,104633,153
20,0.2,original,3,false,0.17,51,44,51,44,326,5
20,0.2,original,4,false,0.95,30606,1336,30600,1336,151066,120
20,0.2,original,5,false,0.23,5178,178,5178,178,23439,53
20,0.2,original,6,true,1.00,248,246,246,202,1825,5
20,0.2,original,7,true,1.00,26144,1059,26144,995,135619,130
20,0.2,original,8,false,0.40,100469,6666,100387,6666,597985,27
20,0.2,original,9,false,0.23,3258,141,3258,141,14072,69
20,0.2,original,10,false,0.16,49,42,49,42,320,5
20,0.2,original,11,false,0.44,104157,6666,104083,6666,576985,36
20,0.2,original,12,false,0.39,17234,6666,17182,6666,85705,20
20,0.2,original,13,false,0.48,129,174,129,174,1087,6
20,0.2,original,14,true,1.00,10605,714,10597,530,55533,43
20,0.2,original,15,false,0.64,25566,1195,25560,1195,127097,168
20,0.2,krys,1,false,0.57,2678,999,2666,999,14424,40
20,0.2,krys,2,false,0.57,2367,999,2360,999,13750,16
20,0.2,krys,3,false,0.30,458,164,458,164,2828,15
20,0.2,krys,4,false,0.49,2879,999,2868,999,14947,16
20,0.2,krys,5,false,0.70,2467,377,2462,377,13968,71
20,0.2,krys,6,false,0.39,774,999,771,999,4850,4
20,0.2,krys,7,false,0.74,8107,599,8107,599,36912,22
20,0.2,krys,8,false,0.45,10257,390,10255,390,46155,135
20,0.2,krys,9,false,0.52,6076,999,6067,999,33879,22
20,0.2,krys,10,false,0.18,775,999,768,999,3713,9
20,0.2,krys,11,false,0.91,7055,683,7050,683,32493,74
20,0.2,krys,12,false,0.48,891,403,884,403,5524,6
20,0.2,krys,13,false,0.55,358,216,355,216,2323,10
20,0.2,krys,14,false,0.70,11701,999,11692,999,62155,53
20,0.2,krys,15,false,0.80,1516,512,1513,512,9285,7
20,0.2,patternCount,1,false,0.13,466,999,460,999,2114,1
20,0.2,patternCount,2,false,0.04,7,24,7,24,48,2
20,0.2,patternCount,3,false,0.05,15,43,15,43,103,2
20,0.2,patternCount,4,false,0.05,2,21,2,21,23,1
20,0.2,patternCount,5,false,0.10,49,85,48,85,398,5
20,0.2,patternCount,6,false,0.45,350,308,348,308,2547,5
20,0.2,patternCount,7,false,0.06,5,24,5,24,41,3
20,0.2,patternCount,8,false,0.27,130,165,130,165,843,6
20,0.2,patternCount,9,false,0.14,10,49,10,49,91,1
20,0.2,patternCount,10,false,0.37,84,191,80,191,820,1
20,0.2,patternCount,11,false,0.09,17,35,17,35,124,2
20,0.2,patternCount,12,false,0.07,32,74,31,74,233,2
20,0.2,patternCount,13,false,0.13,9,47,8,47,88,1
20,0.2,patternCount,14,false,0.05,8,26,8,26,61,2
20,0.2,patternCount,15,false,0.00,442,999,432,999,1978,0
20,0.4,original,1,true,1.00,21273,880,21272,816,101841,40
20,0.4,original,2,false,0.78,23123,775,23123,775,117936,127
20,0.4,original,3,false,0.17,51,44,51,44,326,5
20,0.4,original,4,false,0.95,31884,1374,31878,1374,156988,130
20,0.4,original,5,false,0.23,4839,172,4838,172,21946,139
20,0.4,original,6,true,1.00,249,246,244,202,1825,5
20,0.4,original,7,true,1.00,32304,1219,32299,1155,155994,162
20,0.4,original,8,false,0.40,102815,6666,102735,6666,597249,22
20,0.4,original,9,false,0.23,3260,141,3259,141,14048,78
20,0.4,original,10,false,0.16,49,42,49,42,320,5
20,0.4,original,11,false,0.44,101709,6666,101643,6666,578475,31
20,0.4,original,12,false,0.39,17480,6666,17409,6666,86352,14
20,0.4,original,13,false,0.48,130,174,130,174,1087,6
20,0.4,original,14,true,1.00,7951,720,7943,396,41361,37
20,0.4,original,15,false,0.64,27787,1287,27777,1287,139006,146
20,0.4,krys,1,false,0.57,2595,999,2586,999,13766,32
20,0.4,krys,2,false,0.57,2431,999,2423,999,13804,14
20,0.4,krys,3,false,0.30,470,164,466,164,2894,14
20,0.4,krys,4,false,0.49,3204,999,3197,999,16544,14
20,0.4,krys,5,false,0.70,3805,515,3796,515,21150,81
20,0.4,krys,6,false,0.39,776,999,770,999,4862,4
20,0.4,krys,7,false,0.74,8378,599,8374,599,38012,13
20,0.4,krys,8,false,0.45,11640,428,11638,428,51826,138
20,0.4,krys,9,false,0.52,6156,999,6146,999,34252,25
20,0.4,krys,10,false,0.18,790,999,782,999,3850,9
20,0.4,krys,11,false,0.91,9187,683,9180,683,29848,55
20,0.4,krys,12,false,0.48,956,403,952,403,5537,6
20,0.4,krys,13,false,0.55,385,216,379,216,2334,10
20,0.4,krys,14,false,0.70,11897,999,11886,999,63694,53
20,0.4,krys,15,false,0.80,1523,512,1516,512,9341,6
20,0.4,patternCount,1,false,0.13,469,999,460,999,2114,1
20,0.4,patternCount,2,false,0.04,6,24,6,24,48,2
20,0.4,patternCount,3,false,0.05,16,43,15,43,103,2
20,0.4,patternCount,4,false,0.05,2,21,2,21,23,1
20,0.4,patternCount,5,false,0.10,49,85,48,85,398,5
20,0.4,patternCount,6,false,0.45,351,308,350,308,2547,4
20,0.4,patternCount,7,false,0.06,5,24,5,24,41,3
20,0.4,patternCount,8,false,0.27,131,165,130,165,843,6
20,0.4,patternCount,9,false,0.14,9,49,8,49,91,1
20,0.4,patternCount,10,false,0.37,84,191,80,191,820,1
20,0.4,patternCount,11,false,0.09,16,35,16,35,124,2
20,0.4,patternCount,12,false,0.07,32,74,32,74,233,2
20,0.4,patternCount,13,false,0.13,9,47,8,47,88,1
20,0.4,patternCount,14,false,0.05,8,26,8,26,61,2
20,0.4,patternCount,15,false,0.00,443,999,437,999,1978,0
20,0.6,original,1,true,1.00,21278,880,21275,816,99873,41
20,0.6,original,2,false,0.78,23128,775,23126,775,119732,102
20,0.6,original,3,false,0.17,50,44,50,44,326,5
20,0.6,original,4,false,0.95,24659,1138,24651,1138,121469,118
20,0.6,original,5,false,0.23,5208,178,5208,178,23725,85
20,0.6,original,6,true,1.00,239,246,236,202,1825,5
20,0.6,original,7,true,1.00,31371,1219,31367,1155,163531,153
20,0.6,original,8,false,0.40,101103,6666,101034,6666,598332,22
20,0.6,original,9,false,0.23,3262,141,3261,141,14070,81
20,0.6,original,10,false,0.16,50,42,50,42,320,5
20,0.6,original,11,false,0.44,103665,6666,103596,6666,577015,31
20,0.6,original,12,false,0.39,17608,6666,17544,6666,87023,6
20,0.6,original,13,false,0.48,133,174,133,174,1087,6
20,0.6,original,14,true,1.00,8069,720,8064,396,41634,40
20,0.6,original,15,false,0.64,25751,1194,25749,1194,131845,156
20,0.6,krys,1,false,0.57,2546,999,2541,999,13800,35
20,0.6,krys,2,false,0.57,2395,999,2387,999,13884,14
20,0.6,krys,3,false,0.30,469,164,468,164,2914,14
20,0.6,krys,4,false,0.49,3189,999,3183,999,16570,14
20,0.6,krys,5,false,0.70,5902,694,5898,694,31204,130
